1504,830,3,2
384,1150,5,2
2154,678,5,2
1048,702,4,2
360,654,4,2
1048,1122,2,2
1098,1074,2,2
1970,714,5,2
1742,1098,2,2
1044,702,4,2
1268,1028,4,2
758,1112,5,2
2270,1116,3,2
1318,994,5,2
1852,390,2,2
660,298,4,2
1018,256,1,2
486,442,4,2
1524,820,2,2
1622,276,2,2
418,310,3,2
2126,660,3,2
1142,786,3,2
324,530,0,2
542,418,5,2
1042,698,4,2
1886,236,4,2
1668,484,0,2
2060,674,3,2
918,462,2,2
1624,302,4,2
1030,278,1,2
1356,872,2,2
1612,1022,2,2
514,872,4,2
1036,516,3,2
640,278,5,2
1762,604,3,2
860,472,2,2
1648,1068,1,2
2264,304,1,2
1704,1112,5,2
2050,650,4,2
490,354,0,2
322,650,3,2
1894,260,4,2
506,882,4,2
712,748,3,2
1700,518,1,2
312,626,4,2
1552,668,2,2
1878,908,4,2
374,490,3,2
1694,564,1,2
1044,178,4,2
2010,896,3,2
1738,456,3,2
398,1106,2,2
960,500,2,2
1244,760,4,2
938,500,3,2
340,886,3,2
490,346,2,2
1734,636,3,2
1666,1054,2,2
1806,892,4,2
1022,554,5,2
776,688,2,2
1006,554,4,2
436,962,2,2
846,598,4,2
1242,768,3,2
1228,814,4,2
982,732,4,2
546,314,3,2
1290,1034,4,2
962,314,2,2
638,276,5,2
1740,632,2,2
1684,1044,3,2
1654,1142,3,2
366,972,4,2
2278,1118,3,2
300,930,1,2
524,658,5,2
2026,332,2,2
1228,250,1,2
378,514,2,2
398,638,4,2
1234,280,3,2
1852,212,4,2
1512,888,2,2
1304,1086,4,2
762,678,3,2
1756,1052,1,2
1664,942,1,2
1868,934,5,2
1008,1104,1,2
858,604,4,2
1076,248,4,2
2252,1108,3,2
1762,742,2,2
1568,340,2,2
1264,804,1,2
1216,796,3,2
2242,1170,3,2
2084,440,5,2
1868,960,2,2
474,980,0,2
720,1130,5,2
1290,1026,4,2
2128,456,4,2
1604,572,1,2
596,580,5,2
1648,998,4,2
1820,340,2,2
506,390,5,2
592,532,4,2
1816,750,5,2
958,452,5,2
1276,288,0,2
944,498,2,2
430,1146,5,2
536,408,5,2
750,1130,5,2
1970,294,2,2
2014,998,2,2
668,300,4,2
1052,1118,2,2
916,952,2,2
678,1118,1,2
1364,672,1,2
1724,432,3,2
1032,690,4,2
708,1110,5,2
1722,572,3,2
388,1172,3,2
894,476,2,2
1686,1034,3,2
1796,734,5,2
1382,538,4,2
1016,204,4,2
1196,662,2,2
1638,978,1,2
906,436,3,2
1516,882,2,2
886,474,2,2
1722,1110,2,2
778,694,3,2
1158,346,3,2
1348,914,2,2
1372,926,1,2
514,384,5,2
1720,710,4,2
1390,644,2,2
510,462,4,2
1340,1098,4,2
1636,980,1,2
450,958,3,2
848,1054,3,2
1278,924,3,2
914,460,2,2
924,482,2,2
2094,450,4,2
1376,1082,4,2
1142,336,1,2
2080,428,4,2
334,598,4,2
1396,742,1,2
302,940,0,2
2112,374,5,2
1576,688,3,2
770,792,1,2
1254,860,3,2
2080,422,5,2
1690,948,2,2
1960,316,2,2
816,878,3,2
900,472,2,2
1256,912,5,2
1740,1104,2,2
514,1104,5,2
1318,894,3,2
1036,274,2,2
1036,186,3,2
690,830,4,2
438,378,2,2
616,596,4,2
2144,388,4,2
2244,1172,3,2
2126,802,0,2
1614,344,4,2
1202,672,2,2
1712,564,2,2
358,470,5,2
510,680,4,2
1668,458,3,2
408,982,3,2
610,1108,3,2
1148,618,4,2
1358,954,3,2
2024,754,2,2
1086,216,5,2
386,438,5,2
1406,734,3,2
1196,654,3,2
1902,390,4,2
848,1052,3,2
2246,350,2,2
1108,590,5,2
2014,896,3,2
366,890,4,2
378,930,1,2
2040,746,4,2
1706,1024,1,2
1674,1058,2,2
1988,902,3,2
1756,1084,2,2
1010,786,4,2
1156,266,1,2
824,1158,5,2
878,1192,4,2
940,434,3,2
776,1184,4,2
1808,924,5,2
1592,358,3,2
1302,1060,4,2
998,342,3,2
778,732,3,2
1186,294,3,2
1596,250,2,2
1152,778,3,2
1694,618,4,2
1364,662,1,2
1002,344,3,2
1562,286,4,2
2098,454,4,2
1092,670,2,2
804,1232,5,2
646,1096,3,2
2020,1004,4,2
2148,674,4,2
862,1050,3,2
864,1222,4,2
1226,266,1,2
1120,718,2,2
844,1056,3,2
1260,918,5,2
352,980,4,2
2160,684,4,2
882,476,2,2
404,318,3,2
390,1154,5,2
334,984,3,2
1728,738,2,2
412,640,3,2
312,906,1,2
1738,1036,1,2
1076,1082,3,2
328,894,3,2
360,452,5,2
1436,582,2,2
1888,942,3,2
1392,578,3,2
1742,684,2,2
2126,458,4,2
534,440,4,2
342,484,2,2
1942,422,5,2
1862,370,1,2
1264,916,3,2
318,610,4,2
516,1118,5,2
1032,790,3,2
868,1218,4,2
1722,636,3,2
2282,1162,2,2
1788,716,5,2
1026,276,1,2
1580,690,2,2
1834,330,1,2
1626,570,1,2
1664,1004,3,2
704,802,4,2
1252,848,1,2
1506,866,4,2
1706,632,1,2
636,514,4,2
1608,262,2,2
896,988,2,2
918,440,2,2
710,758,2,2
1756,582,2,2
1672,472,3,2
1744,754,2,2
1274,802,1,2
2088,292,4,2
1378,652,2,2
458,892,5,2
2290,1142,2,2
1818,700,3,2
998,778,4,2
1418,702,2,2
1390,728,1,2
1820,240,4,2
814,1236,4,2
1252,826,2,2
980,736,4,2
674,824,1,2
1982,912,3,2
370,968,2,2
1196,302,2,2
1678,598,4,2
1434,582,2,2
1556,302,3,2
2240,330,2,2
356,390,4,2
1754,1094,2,2
1380,566,3,2
1042,782,3,2
912,930,3,2
1772,454,4,2
1418,588,3,2
810,1236,5,2
1758,1076,3,2
1558,322,3,2
2120,664,4,2
1618,1114,3,2
1636,518,5,2
298,940,1,2
1068,766,5,2
2130,458,4,2
444,378,1,2
1360,1100,5,2
1510,886,2,2
1990,348,4,2
796,1230,5,2
1186,340,4,2
490,846,4,2
2242,320,2,2
1134,814,4,2
650,288,4,2
316,966,2,2
1722,726,3,2
474,982,2,2
1826,228,4,2
782,732,1,2
2082,388,4,2
2136,386,4,2
1048,1128,2,2
850,600,4,2
718,1128,5,2
304,926,0,2
2020,760,2,2
1272,1026,4,2
362,974,4,2
1688,614,3,2
1392,1068,5,2
352,1160,4,2
1556,300,4,2
1562,686,2,2
1834,936,5,2
366,1156,4,2
1904,386,4,2
764,1116,4,2
1756,574,2,2
1622,334,4,2
866,1116,3,2
870,1216,4,2
1760,590,1,2
1772,478,3,2
1114,652,1,2
1050,176,4,2
1186,714,2,2
1884,232,4,2
1300,1020,4,2
1148,274,2,2
352,392,4,2
1992,896,3,2
1624,300,4,2
868,1170,4,2
672,300,4,2
840,1076,4,2
1162,602,4,2
856,470,2,2
1038,516,3,2
826,1156,5,2
672,878,4,2
664,540,2,2
892,990,1,2
1652,1066,1,2
2288,1146,3,2
1978,756,5,2
690,844,3,2
1804,922,4,2
910,986,1,2
320,650,3,2
888,474,2,2
380,504,1,2
1612,1118,3,2
1720,430,3,2
1114,1116,4,2
346,662,4,2
2094,680,4,2
374,488,3,2
2138,748,4,2
1576,352,3,2
1872,220,4,2
1732,1030,3,2
720,822,2,2
2074,402,3,2
402,1108,2,2
1006,692,4,2
1308,802,1,2
1246,760,4,2
902,1112,3,2
1254,290,2,2
1220,736,5,2
1182,638,4,2
1734,638,4,2
1040,786,3,2
446,294,2,2
1974,756,5,2
1108,658,1,2
1026,684,4,2
1870,878,4,2
2094,724,4,2
1142,784,3,2
880,1124,3,2
1792,726,4,2
378,898,3,2
772,788,3,2
1026,194,5,2
1184,284,1,2
1024,196,4,2
508,384,5,2
1920,430,5,2
2110,456,4,2
964,318,2,2
856,1160,4,2
1978,942,3,2
432,298,2,2
1682,1044,3,2
1298,880,4,2
1106,588,5,2
376,966,2,2
1248,860,4,2
984,722,5,2
1160,840,4,2
524,656,5,2
1072,764,5,2
316,962,2,2
1632,1120,4,2
382,512,2,2
360,886,4,2
448,376,1,2
2166,706,5,2
1000,784,5,2
1224,258,1,2
1168,270,2,2
1036,536,5,2
1304,1088,4,2
1236,220,4,2
488,312,4,2
1130,790,3,2
792,1228,5,2
1862,888,5,2
756,1118,5,2
460,880,4,2
1616,278,2,2
914,456,2,2
1198,666,1,2
1364,902,1,2
472,314,2,2
1010,780,3,2
1822,350,1,2
1274,918,4,2
2074,992,2,2
1972,744,5,2
2264,1120,4,2
1240,758,4,2
800,1166,5,2
852,454,3,2
498,442,4,2
1866,222,4,2
1820,254,4,2
1136,812,4,2
1702,434,3,2
354,396,4,2
1064,1156,0,2
1216,822,3,2
2144,676,4,2
1658,1052,2,2
1162,774,5,2
1278,224,1,2
1148,300,1,2
488,426,4,2
2152,434,3,2
1726,728,4,2
1224,746,5,2
1196,744,3,2
1022,206,3,2
372,492,3,2
1016,552,4,2
1162,772,5,2
718,1124,5,2
2140,440,3,2
924,458,3,2
830,1230,5,2
1936,420,5,2
464,886,5,2
1504,842,3,2
402,1162,5,2
1980,752,5,2
1604,1118,2,2
494,854,4,2
410,990,1,2
822,1232,5,2
376,960,2,2
1054,182,4,2
2156,424,4,2
1586,350,3,2
1370,660,1,2
1752,1090,2,2
1754,506,3,2
1010,288,2,2
1642,1134,2,2
1264,286,1,2
996,710,4,2
2086,398,4,2
806,1228,5,2
680,866,2,2
1230,256,1,2
2118,798,0,2
514,676,4,2
1388,694,1,2
532,440,4,2
1924,428,5,2
2020,280,1,2
492,332,1,2
1078,730,4,2
2156,744,2,2
762,684,4,2
1364,664,1,2
312,618,4,2
1226,806,4,2
1242,220,4,2
1014,498,3,2
1124,716,0,2
1576,558,2,2
1314,886,3,2
1762,740,2,2
1370,906,1,2
688,288,4,2
780,1192,5,2
2058,656,4,2
1074,192,4,2
1660,1040,2,2
1034,518,4,2
900,468,2,2
706,798,3,2
606,584,5,2
1976,714,5,2
1142,714,2,2
1304,1066,5,2
1558,672,2,2
994,718,5,2
1068,760,5,2
674,1110,1,2
1444,540,3,2
1804,740,3,2
532,402,4,2
1608,264,2,2
410,638,2,2
1872,952,3,2
776,692,3,2
390,1180,3,2
1022,264,1,2
672,874,3,2
760,740,2,2
1028,1134,1,2
324,652,3,2
590,540,4,2
1756,508,3,2
786,1212,5,2
340,658,3,2
2236,1162,3,2
382,1118,2,2
1226,748,5,2
1624,1024,2,2
1630,536,1,2
996,534,4,2
1144,314,2,2
1704,1110,5,2
1610,346,4,2
910,982,1,2
552,656,4,2
1752,688,2,2
1270,284,1,2
1052,178,4,2
2284,1128,2,2
1832,228,4,2
2106,734,5,2
2116,378,5,2
460,892,5,2
2098,724,4,2
736,1104,5,2
1254,906,5,2
1032,274,1,2
1644,498,3,2
1216,740,5,2
806,1230,5,2
1068,720,3,2
1808,892,4,2
474,370,1,2
2118,804,0,2
2278,1170,2,2
1018,226,5,2
2066,984,2,2
1084,1132,3,2
1920,426,5,2
964,310,2,2
872,984,2,2
1984,340,3,2
1964,322,2,2
1678,1054,4,2
1578,260,2,2
1172,766,4,2
1612,266,2,2
1846,388,2,2
2164,704,5,2
1052,706,4,2
870,1208,4,2
1256,212,5,2
514,386,5,2
1100,666,1,2
1224,818,4,2
992,1138,1,2
1096,1136,4,2
1408,730,3,2
1384,544,4,2
434,964,2,2
646,590,4,2
334,892,3,2
658,538,2,2
452,870,4,2
1366,672,1,2
1642,502,3,2
722,820,2,2
1448,540,3,2
472,972,0,2
1112,656,1,2
2280,1158,2,2
588,536,4,2
680,298,4,2
1374,1082,4,2
1140,712,1,2
1254,846,2,2
508,300,3,2
432,622,2,2
918,954,2,2
1640,982,1,2
1774,486,3,2
2004,286,3,2
428,1134,2,2
888,1046,4,2
1368,842,4,2
716,1100,4,2
1612,1122,2,2
1828,376,2,2
386,388,4,2
2096,384,4,2
982,756,4,2
2100,674,3,2
448,856,5,2
1558,302,3,2
1348,944,2,2
1070,250,4,2
628,1150,0,2
1384,540,4,2
504,1098,5,2
1680,598,4,2
1576,552,2,2
1396,528,3,2
630,512,5,2
920,480,2,2
1062,1140,0,2
876,1186,4,2
346,888,1,2
652,1148,1,2
1866,956,3,2
1208,738,4,2
972,458,4,2
1322,824,1,2
960,494,2,2
360,388,4,2
1102,710,3,2
628,598,4,2
1244,878,3,2
716,814,4,2
1508,826,3,2
1008,238,1,2
504,392,5,2
1694,1032,3,2
982,754,4,2
1166,724,1,2
1654,1144,2,2
1170,768,3,2
2132,454,4,2
490,348,0,2
1508,882,2,2
1586,356,3,2
2280,1126,3,2
958,456,5,2
1560,680,2,2
410,316,3,2
1734,746,2,2
1906,396,4,2
982,520,5,2
326,604,4,2
1660,1152,4,2
1352,876,2,2
1692,1080,1,2
1392,574,4,2
2132,390,4,2
1656,1038,4,2
970,466,5,2
312,914,2,2
344,886,2,2
1742,450,3,2
494,340,2,2
1314,890,3,2
460,996,2,2
342,660,4,2
364,484,4,2
1968,296,2,2
868,608,4,2
2122,458,4,2
982,472,3,2
1226,264,1,2
1156,596,4,2
2232,1154,3,2
1176,642,2,2
522,718,5,2
1020,326,1,2
510,712,4,2
838,586,4,2
1060,766,3,2
1500,844,3,2
1636,1128,3,2
854,1102,3,2
1158,604,4,2
1860,376,1,2
1994,960,1,2
672,876,4,2
660,538,2,2
1250,218,4,2
1572,550,2,2
1768,476,3,2
1016,220,3,2
2262,1176,2,2
1956,732,4,2
618,1102,3,2
1892,258,4,2
602,586,5,2
994,344,2,2
1696,514,1,2
1756,750,3,2
1256,820,2,2
900,1110,3,2
1264,208,3,2
1754,1062,0,2
1012,696,4,2
2102,380,3,2
1888,246,4,2
1684,612,4,2
1268,920,3,2
840,1160,4,2
902,1110,3,2
1036,1094,1,2
1656,1028,2,2
1816,342,2,2
524,368,4,2
1964,304,2,2
1028,688,4,2
390,1170,3,2
420,308,2,2
764,800,1,2
380,902,3,2
2056,658,4,2
330,546,0,2
1024,198,4,2
1818,374,2,2
644,1150,0,2
1094,702,3,2
1878,230,4,2
1224,740,5,2
2286,1126,3,2
406,316,3,2
1624,570,1,2
856,1224,4,2
342,984,3,2
1030,190,3,2
2118,742,5,2
1498,864,3,2
324,896,1,2
848,1232,5,2
1132,800,5,2
1974,290,1,2
302,948,1,2
464,298,2,2
490,316,3,2
788,702,3,2
396,628,2,2
822,864,1,2
474,840,4,2
1690,574,1,2
2142,806,2,2
632,514,5,2
1760,744,2,2
1014,336,2,2
518,348,4,2
420,996,1,2
1752,450,3,2
1432,582,2,2
1636,512,4,2
1064,1134,0,2
1350,946,2,2
2288,1142,2,2
740,676,5,2
780,870,2,2
418,1120,3,2
1252,904,5,2
2114,800,0,2
1154,720,2,2
1626,292,3,2
1072,1088,3,2
342,1188,5,2
1686,470,4,2
946,500,2,2
1650,496,3,2
1012,500,3,2
642,600,4,2
2230,1138,3,2
1666,482,0,2
1742,568,3,2
2086,282,4,2
1574,552,2,2
348,438,4,2
1816,350,2,2
472,836,5,2
820,242,3,2
952,442,3,2
1760,508,3,2
980,468,3,2
896,478,2,2
2282,1172,2,2
2046,986,2,2
2114,742,5,2
1352,952,3,2
1172,770,4,2
316,614,4,2
1692,1102,3,2
1722,712,3,2
1450,544,3,2
1804,918,5,2
966,454,5,2
1106,714,1,2
838,572,4,2
352,890,0,2
516,382,5,2
2148,770,3,2
1876,914,5,2
1450,550,3,2
992,344,1,2
1660,1058,0,2
1134,792,3,2
866,1050,3,2
934,450,2,2
1078,1082,4,2
818,1230,5,2
850,1090,3,2
1724,436,3,2
1082,204,4,2
1696,1032,2,2
1074,742,3,2
1136,818,2,2
840,1234,5,2
1960,726,5,2
2042,740,4,2
768,794,1,2
530,394,4,2
2082,420,5,2
982,750,4,2
396,632,3,2
814,880,3,2
1144,830,3,2
2154,436,3,2
1738,1106,2,2
2286,1156,2,2
1320,896,3,2
1316,818,1,2
474,308,2,2
688,828,4,2
434,378,2,2
618,598,4,2
1002,698,4,2
550,314,3,2
2128,804,0,2
1410,514,2,2
414,1002,1,2
1968,744,5,2
1932,428,4,2
1088,1074,4,2
1690,1082,1,2
1696,522,2,2
370,1152,5,2
986,1136,2,2
1360,956,3,2
2022,756,2,2
438,298,1,2
1988,904,3,2
1660,1156,3,2
772,742,3,2
1758,746,3,2
1412,684,1,2
2248,352,2,2
1988,706,5,2
2252,354,3,2
1862,218,5,2
746,764,1,2
2038,748,4,2
676,1132,2,2
1676,1056,2,2
1990,904,3,2
1070,716,4,2
1006,786,4,2
1968,330,2,2
756,1120,4,2
1052,264,3,2
942,436,3,2
340,548,1,2
652,290,5,2
1960,404,5,2
1148,584,5,2
1000,344,3,2
776,730,3,2
1184,292,3,2
646,254,4,2
1692,978,1,2
1876,906,5,2
1728,1112,3,2
686,1124,2,2
1564,284,4,2
1076,1124,3,2
1648,1136,3,2
1264,290,2,2
2162,692,5,2
480,312,3,2
2146,676,4,2
360,1156,4,2
2252,1186,3,2
490,324,4,2
1884,944,4,2
406,978,3,2
1698,572,2,2
1146,582,4,2
716,818,3,2
1874,932,5,2
1736,1036,3,2
2280,1120,3,2
1154,836,4,2
1614,266,2,2
382,510,2,2
400,640,4,2
1224,260,1,2
2142,664,3,2
2164,720,4,2
2096,696,4,2
1442,536,2,2
1118,1126,3,2
978,336,2,2
2234,1130,3,2
1526,860,2,2
1696,468,3,2
340,482,2,2
1940,424,5,2
656,1098,1,2
1958,406,5,2
424,1124,3,2
438,618,2,2
1760,612,3,2
866,1220,4,2
728,826,2,2
1190,648,4,2
1790,718,5,2
2020,340,3,2
1582,692,2,2
1836,328,1,2
1628,572,1,2
2082,434,5,2
2248,1108,3,2
368,486,4,2
1628,556,2,2
1588,570,1,2
1886,242,4,2
364,390,5,2
894,990,2,2
480,902,4,2
712,760,2,2
924,488,4,2
476,976,0,2
898,988,2,2
1708,472,3,2
2090,294,4,2
1698,1028,1,2
422,998,1,2
346,410,4,2
1814,700,3,2
1000,780,4,2
1418,698,2,2
1582,350,4,2
1652,1002,4,2
1078,208,4,2
1254,824,2,2
784,1210,5,2
1302,1072,5,2
1202,312,2,2
1188,744,3,2
2136,748,4,2
688,1122,2,2
1890,940,3,2
1678,606,4,2
664,814,3,2
358,392,4,2
1654,936,2,2
1278,802,0,2
906,988,2,2
910,932,3,2
424,304,2,2
1326,1104,4,2
1666,1048,2,2
1114,1132,3,2
1694,1030,3,2
710,1120,5,2
1846,874,5,2
1638,520,5,2
2052,668,4,2
1066,768,5,2
1652,1172,3,2
440,378,1,2
1358,1102,5,2
1054,774,5,2
750,670,4,2
418,1160,5,2
390,1168,5,2
546,420,5,2
2244,322,2,2
1136,816,4,2
1716,566,1,2
318,964,2,2
1724,728,3,2
326,606,4,2
1660,1150,4,2
780,734,1,2
2084,386,4,2
2134,384,4,2
2274,360,2,2
376,1148,4,2
2050,734,5,2
1746,1100,2,2
1044,700,4,2
1270,1028,4,2
358,974,4,2
1690,616,3,2
1390,1070,5,2
484,312,3,2
2036,718,4,2
408,998,1,2
1076,740,3,2
364,1154,4,2
1906,388,4,2
1658,1034,2,2
1754,576,2,2
1622,330,4,2
868,1118,3,2
1774,476,3,2
1138,788,3,2
1770,476,3,2
1116,650,1,2
492,320,3,2
1116,576,5,2
1026,1136,1,2
428,632,4,2
1382,1082,4,2
1564,336,2,2
1000,1146,2,2
1070,714,4,2
1158,620,5,2
1824,378,3,2
842,1078,4,2
1160,604,4,2
636,1154,0,2
1990,958,1,2
974,332,2,2
668,878,4,2
926,450,3,2
466,902,5,2
1314,992,5,2
458,958,3,2
1980,758,5,2
680,1114,1,2
1806,920,4,2
908,988,1,2
618,1100,3,2
462,962,4,2
378,502,1,2
1030,552,4,2
1598,250,2,2
590,560,4,2
1280,1034,4,2
2096,682,4,2
494,328,1,2
1014,560,4,2
516,340,4,2
1870,218,4,2
1702,424,4,2
722,824,2,2
2076,400,3,2
400,1106,2,2
1298,1062,5,2
1268,208,1,2
876,990,2,2
904,1114,3,2
1256,292,2,2
1216,736,5,2
1608,1114,2,2
1732,640,4,2
1038,788,3,2
442,294,3,2
1802,894,4,2
1836,868,4,2
862,1226,4,2
1896,248,5,2
1956,738,4,2
1144,782,3,2
652,816,3,2
1064,188,4,2
374,898,3,2
1040,512,3,2
1028,192,5,2
382,962,2,2
2168,696,5,2
988,536,5,2
1756,1058,2,2
1696,542,2,2
1040,692,5,2
854,1158,4,2
1626,320,2,2
428,298,2,2
2290,1128,3,2
1300,882,4,2
1668,1070,2,2
590,546,5,2
1250,858,4,2
1578,256,2,2
1156,840,4,2
1310,1096,5,2
2028,332,2,2
1726,738,2,2
1630,1118,4,2
380,514,2,2
306,916,1,2
446,378,1,2
776,1200,5,2
1742,1038,1,2
1226,256,1,2
2158,728,4,2
2142,662,3,2
1306,1090,4,2
1238,218,4,2
454,892,4,2
1758,1056,1,2
794,1230,5,2
2126,782,1,2
808,876,2,2
500,1102,5,2
1242,766,4,2
562,372,4,2
462,968,0,2
1148,298,1,2
2024,992,3,2
908,928,2,2
1814,752,5,2
1384,548,2,2
1772,476,3,2
378,1120,2,2
702,798,3,2
2114,802,0,2
838,590,4,2
2248,1138,3,2
1038,506,3,2
1138,644,1,2
2144,770,2,2
1240,226,4,2
1398,526,3,2
1860,378,1,2
1318,816,1,2
1966,720,5,2
1824,380,3,2
1262,1020,5,2
1644,946,0,2
850,1050,3,2
2130,656,3,2
926,496,3,2
1444,550,3,2
1850,328,1,2
610,1130,3,2
1574,348,3,2
648,1094,3,2
382,910,3,2
1814,364,2,2
2088,390,4,2
1012,340,1,2
880,474,2,2
1496,862,3,2
966,1156,5,2
952,436,3,2
1694,576,1,2
834,582,4,2
1084,200,4,2
1056,254,1,2
356,980,4,2
1692,1090,3,2
354,470,4,2
2024,292,1,2
922,448,2,2
1906,950,2,2
346,414,4,2
2006,348,3,2
1866,954,3,2
1192,332,5,2
1382,564,3,2
1100,660,1,2
1556,324,3,2
1246,868,4,2
1054,1112,2,2
1832,278,5,2
2158,434,3,2
852,598,4,2
1908,376,5,2
534,396,4,2
762,1118,5,2
1140,578,5,2
2232,1152,4,2
1146,276,1,2
1996,966,1,2
854,1104,3,2
380,1116,2,2
968,320,1,2
2288,1150,2,2
1728,444,3,2
1682,1086,1,2
1116,1118,3,2
2008,896,3,2
1016,790,3,2
956,440,3,2
2244,1108,3,2
502,694,4,2
1112,724,1,2
1302,794,1,2
642,1154,0,2
860,1112,4,2
1154,270,1,2
1030,188,3,2
1676,992,1,2
844,458,4,2
958,1160,5,2
398,1156,3,2
646,572,4,2
1630,970,1,2
886,1048,4,2
366,1158,4,2
1156,608,4,2
2092,292,4,2
1700,530,2,2
1844,384,4,2
1024,490,4,2
2264,1110,3,2
690,850,4,2
646,854,3,2
1800,738,3,2
1618,338,4,2
744,1130,5,2
972,494,4,2
1146,324,0,2
1696,576,1,2
446,872,4,2
1710,468,3,2
1286,1034,4,2
614,520,5,2
852,460,4,2
850,1094,3,2
974,462,5,2
1168,720,2,2
1110,656,3,2
1982,708,5,2
1202,702,1,2
412,1164,5,2
626,600,5,2
1696,548,1,2
506,464,4,2
1648,992,4,2
1262,208,3,2
1308,1092,5,2
1050,1110,2,2
1804,708,3,2
1442,528,3,2
636,270,5,2
990,338,1,2
1254,830,2,2
1736,634,2,2
340,1174,5,2
1720,446,3,2
648,866,1,2
1348,882,4,2
426,1154,4,2
800,1230,5,2
1248,900,5,2
370,458,5,2
1272,804,1,2
2122,784,2,2
2014,1002,2,2
834,1162,5,2
428,1148,5,2
1280,804,0,2
2062,676,3,2
1628,1120,5,2
1626,968,2,2
852,464,2,2
1654,1062,1,2
320,608,4,2
722,738,3,2
1368,680,1,2
1200,704,1,2
548,428,5,2
1042,1096,2,2
1980,710,5,2
816,1162,5,2
904,466,3,2
1670,572,1,2
2168,710,4,2
1030,688,4,2
1682,578,1,2
1820,242,5,2
778,736,3,2
502,688,4,2
1960,318,2,2
978,490,4,2
1798,726,4,2
596,568,4,2
1970,932,2,2
1822,378,2,2
1042,696,5,2
1660,1160,3,2
1226,742,5,2
1304,1016,5,2
1904,410,5,2
766,684,4,2
1864,346,3,2
2134,454,4,2
448,866,5,2
1232,278,3,2
514,346,5,2
1132,790,3,2
1406,518,2,2
974,468,3,2
966,498,3,2
1690,500,1,2
1244,778,3,2
1944,420,5,2
2096,296,4,2
1392,530,3,2
656,822,2,2
1628,536,1,2
360,542,4,2
1720,634,3,2
2264,1182,2,2
784,694,3,2
1644,982,1,2
1428,588,2,2
1912,946,3,2
858,1166,4,2
1774,484,3,2
1736,748,2,2
1354,892,3,2
1412,664,3,2
360,660,4,2
1364,666,1,2
460,968,0,2
2158,430,4,2
998,774,4,2
1626,304,4,2
1980,276,4,2
798,1230,5,2
638,516,4,2
1830,752,5,2
1614,1116,3,2
2042,988,3,2
1102,714,3,2
1604,574,2,2
852,440,4,2
782,1208,5,2
1000,544,4,2
1418,714,3,2
896,1114,3,2
684,1118,2,2
1554,304,3,2
1850,874,4,2
1046,280,2,2
1962,312,2,2
1678,602,4,2
1246,774,3,2
996,344,3,2
980,734,4,2
394,624,2,2
1192,646,4,2
1630,958,3,2
1724,1114,2,2
1724,730,2,2
906,922,3,2
1356,1104,5,2
1204,734,4,2
1042,178,4,2
1062,1158,0,2
404,1164,5,2
722,764,1,2
450,294,3,2
870,1174,4,2
1906,416,5,2
1046,702,4,2
360,656,4,2
844,1074,4,2
1386,722,2,2
1954,412,5,2
816,1238,4,2
1516,812,2,2
388,1154,5,2
448,372,1,2
2170,712,4,2
1556,296,4,2
1248,872,4,2
1686,1086,1,2
1050,1168,2,2
1148,780,3,2
1862,216,5,2
1044,698,4,2
904,1056,4,2
500,394,5,2
1162,726,1,2
590,544,4,2
1664,1154,3,2
2134,748,4,2
1356,874,2,2
1614,1022,2,2
664,304,4,2
666,542,2,2
832,1158,5,2
740,828,1,2
860,474,2,2
2264,302,1,2
1702,1112,5,2
682,1116,1,2
1956,730,4,2
1758,1074,3,2
1102,1070,3,2
1818,248,4,2
1812,348,3,2
712,750,3,2
1686,1036,2,2
1146,836,3,2
1140,326,1,2
1858,872,4,2
2142,744,4,2
1580,352,3,2
1730,1028,3,2
2098,732,4,2
1554,314,3,2
704,1112,5,2
954,438,3,2
652,1096,3,2
492,346,2,2
520,350,5,2
864,1224,4,2
778,688,2,2
1008,554,4,2
438,962,2,2
1068,184,4,2
2104,376,5,2
1244,216,2,2
506,386,5,2
1922,432,5,2
1042,694,5,2
1740,634,2,2
1684,1042,3,2
1058,772,3,2
1668,1066,2,2
1784,714,5,2
420,642,3,2
336,988,3,2
1258,208,4,2
1862,874,4,2
1188,840,2,2
1266,798,1,2
790,724,1,2
1354,1104,5,2
1170,268,2,2
2140,660,3,2
464,296,2,2
1240,216,4,2
1126,794,3,2
2154,738,5,2
1386,646,3,2
1010,1104,2,2
858,606,4,2
1762,744,2,2
1044,504,4,2
530,390,5,2
2186,738,0,2
2086,440,5,2
1674,984,1,2
1062,1130,0,2
796,880,1,2
986,764,5,2
1082,208,4,2
2032,750,4,2
1568,688,3,2
504,390,5,2
404,640,3,2
644,866,3,2
944,500,2,2
432,1146,5,2
1916,376,5,2
1144,638,1,2
1288,984,5,2
1370,928,2,2
1994,898,3,2
2086,280,4,2
532,328,4,2
1362,672,1,2
1716,426,3,2
1616,576,1,2
956,502,2,2
1816,340,2,2
1962,304,2,2
922,444,3,2
894,478,2,2
1274,926,3,2
2286,1160,3,2
538,322,3,2
788,726,1,2
1198,662,2,2
1636,978,1,2
908,436,3,2
1740,752,2,2
1042,780,3,2
778,692,3,2
1366,864,5,2
1176,756,4,2
514,382,5,2
1918,956,2,2
2096,702,4,2
470,838,4,2
368,654,3,2
822,866,1,2
432,1144,5,2
448,958,3,2
866,1048,3,2
1156,722,1,2
1896,254,5,2
924,484,2,2
1846,214,4,2
1016,320,1,2
1168,638,2,2
